Student_ID,Name,Class
27818,Student 27818,A
27819,Student 27819,D
27820,Student 27820,A
27821,Student 27821,C
27822,Student 27822,D
27823,Student 27823,B
27824,Student 27824,B
27825,Student 27825,C
27826,Student 27826,A
27827,Student 27827,D
27828,Student 27828,A
27829,Student 27829,B
27830,Student 27830,A
27831,Student 27831,A
27832,Student 27832,A
27833,Student 27833,C
27834,Student 27834,B
27835,Student 27835,D
27836,Student 27836,C
27837,Student 27837,B
27838,Student 27838,A
27839,Student 27839,D
27840,Student 27840,D
27841,Student 27841,C
27842,Student 27842,A
27843,Student 27843,D
27844,Student 27844,A
27845,Student 27845,A
27846,Student 27846,D
27847,Student 27847,D
27848,Student 27848,A
27849,Student 27849,A
27850,Student 27850,B
27851,Student 27851,A
27852,Student 27852,B
27853,Student 27853,A
27854,Student 27854,B
27855,Student 27855,B
27856,Student 27856,A
27857,Student 27857,B
27858,Student 27858,C
27859,Student 27859,C
27860,Student 27860,A
27861,Student 27861,C
27862,Student 27862,C
27863,Student 27863,A
27864,Student 27864,A
27865,Student 27865,D
27866,Student 27866,A
27867,Student 27867,C
27868,Student 27868,D
27869,Student 27869,C
27870,Student 27870,B
27871,Student 27871,D
27872,Student 27872,B
27873,Student 27873,A
27874,Student 27874,D
27875,Student 27875,A
27876,Student 27876,A
27877,Student 27877,A
27878,Student 27878,A
27879,Student 27879,A
27880,Student 27880,A
27881,Student 27881,C
27882,Student 27882,D
27883,Student 27883,B
27884,Student 27884,A
27885,Student 27885,A
27886,Student 27886,D
27887,Student 27887,C
27888,Student 27888,D
27889,Student 27889,C
27890,Student 27890,C
27891,Student 27891,B
27892,Student 27892,B
27893,Student 27893,B
27894,Student 27894,B
27895,Student 27895,A
27896,Student 27896,A
27897,Student 27897,C
27898,Student 27898,D
27899,Student 27899,C
27900,Student 27900,B
27901,Student 27901,C
27902,Student 27902,B
27903,Student 27903,B
27904,Student 27904,C
27905,Student 27905,A
27906,Student 27906,D
27907,Student 27907,C
27908,Student 27908,D
27909,Student 27909,A
27910,Student 27910,B
27911,Student 27911,C
27912,Student 27912,C
27913,Student 27913,C
27914,Student 27914,B
27915,Student 27915,B
27916,Student 27916,D
27917,Student 27917,B
27918,Student 27918,B
27919,Student 27919,B
27920,Student 27920,D
27921,Student 27921,A
27922,Student 27922,B
27923,Student 27923,B
27924,Student 27924,B
27925,Student 27925,D
27926,Student 27926,C
27927,Student 27927,C
27928,Student 27928,A
27929,Student 27929,B
27930,Student 27930,C
27931,Student 27931,B
27932,Student 27932,B
27933,Student 27933,A
27934,Student 27934,A
27935,Student 27935,C
27936,Student 27936,C
27937,Student 27937,C
27938,Student 27938,D
27939,Student 27939,C
27940,Student 27940,A
27941,Student 27941,C
27942,Student 27942,D
27943,Student 27943,D
27944,Student 27944,A
27945,Student 27945,D
27946,Student 27946,A
27947,Student 27947,A
27948,Student 27948,B
27949,Student 27949,B
27950,Student 27950,B
27951,Student 27951,C
27952,Student 27952,B
27953,Student 27953,B
27954,Student 27954,D
27955,Student 27955,C
27956,Student 27956,A
27957,Student 27957,A
27958,Student 27958,A
27959,Student 27959,B
27960,Student 27960,C
27961,Student 27961,D
27962,Student 27962,B
27963,Student 27963,C
27964,Student 27964,A
27965,Student 27965,D
27966,Student 27966,A
27967,Student 27967,C
27968,Student 27968,B
27969,Student 27969,D
27970,Student 27970,A
27971,Student 27971,C
27972,Student 27972,B
27973,Student 27973,B
27974,Student 27974,C
27975,Student 27975,A
27976,Student 27976,A
27977,Student 27977,D
27978,Student 27978,A
27979,Student 27979,D
27980,Student 27980,A
27981,Student 27981,C
27982,Student 27982,D
27983,Student 27983,A
27984,Student 27984,D
27985,Student 27985,D
27986,Student 27986,A
27987,Student 27987,D
27988,Student 27988,D
27989,Student 27989,B
27990,Student 27990,B
27991,Student 27991,A
27992,Student 27992,B
27993,Student 27993,C
27994,Student 27994,B
27995,Student 27995,C
27996,Student 27996,A
27997,Student 27997,D
27998,Student 27998,B
27999,Student 27999,A
28000,Student 28000,D
28001,Student 28001,C
28002,Student 28002,A
28003,Student 28003,D
28004,Student 28004,D
28005,Student 28005,D
28006,Student 28006,C
28007,Student 28007,D
28008,Student 28008,A
28009,Student 28009,A
28010,Student 28010,B
28011,Student 28011,B
28012,Student 28012,A
28013,Student 28013,B
28014,Student 28014,A
28015,Student 28015,D
28016,Student 28016,C
28017,Student 28017,B
28018,Student 28018,C
28019,Student 28019,B
28020,Student 28020,C
28021,Student 28021,A
28022,Student 28022,A
28023,Student 28023,D
28024,Student 28024,A
28025,Student 28025,D
28026,Student 28026,C
28027,Student 28027,B
28028,Student 28028,C
28029,Student 28029,D
28030,Student 28030,B
28031,Student 28031,B
28032,Student 28032,A
28033,Student 28033,C
28034,Student 28034,B
28035,Student 28035,B
28036,Student 28036,D
28037,Student 28037,B
28038,Student 28038,A
28039,Student 28039,B
28040,Student 28040,A
28041,Student 28041,A
28042,Student 28042,D
28043,Student 28043,A
28044,Student 28044,A
28045,Student 28045,C
28046,Student 28046,D
28047,Student 28047,B
28048,Student 28048,D
28049,Student 28049,A
28050,Student 28050,A
28051,Student 28051,D
28052,Student 28052,A
28053,Student 28053,C
28054,Student 28054,B
28055,Student 28055,A
28056,Student 28056,D
28057,Student 28057,C
28058,Student 28058,D
28059,Student 28059,B
28060,Student 28060,A
28061,Student 28061,D
28062,Student 28062,A
28063,Student 28063,A
28064,Student 28064,C
28065,Student 28065,C
28066,Student 28066,C
28067,Student 28067,B
28068,Student 28068,C
28069,Student 28069,A
28070,Student 28070,B
28071,Student 28071,D
28072,Student 28072,A
28073,Student 28073,C
28074,Student 28074,C
28075,Student 28075,B
28076,Student 28076,D
28077,Student 28077,D
28078,Student 28078,A
28079,Student 28079,D
28080,Student 28080,B
28081,Student 28081,D
28082,Student 28082,D
28083,Student 28083,D
28084,Student 28084,D
28085,Student 28085,D
28086,Student 28086,D
28087,Student 28087,D
28088,Student 28088,C
28089,Student 28089,D
28090,Student 28090,B
28091,Student 28091,A
28092,Student 28092,A
28093,Student 28093,D
28094,Student 28094,C
28095,Student 28095,C
28096,Student 28096,B
28097,Student 28097,B
28098,Student 28098,C
28099,Student 28099,C
28100,Student 28100,C
28101,Student 28101,B
28102,Student 28102,A
28103,Student 28103,B
28104,Student 28104,B
28105,Student 28105,A
28106,Student 28106,D
28107,Student 28107,D
28108,Student 28108,D
28109,Student 28109,A
28110,Student 28110,D
28111,Student 28111,A
28112,Student 28112,B
28113,Student 28113,C
28114,Student 28114,A
28115,Student 28115,B
28116,Student 28116,C
28117,Student 28117,B
28118,Student 28118,B
28119,Student 28119,B
28120,Student 28120,B
28121,Student 28121,A
28122,Student 28122,D
28123,Student 28123,B
28124,Student 28124,A
28125,Student 28125,D
28126,Student 28126,B
28127,Student 28127,A
28128,Student 28128,D
28129,Student 28129,B
28130,Student 28130,B
28131,Student 28131,B
28132,Student 28132,A
28133,Student 28133,D
28134,Student 28134,D
28135,Student 28135,D
28136,Student 28136,A
28137,Student 28137,C
28138,Student 28138,C
28139,Student 28139,B
28140,Student 28140,B
28141,Student 28141,C
28142,Student 28142,D
28143,Student 28143,A
28144,Student 28144,B
28145,Student 28145,D
28146,Student 28146,D
28147,Student 28147,A
28148,Student 28148,D
28149,Student 28149,B
28150,Student 28150,C
28151,Student 28151,D
28152,Student 28152,D
28153,Student 28153,A
28154,Student 28154,D
28155,Student 28155,D
28156,Student 28156,B
28157,Student 28157,A
28158,Student 28158,D
28159,Student 28159,C
28160,Student 28160,C
28161,Student 28161,D
28162,Student 28162,C
28163,Student 28163,C
28164,Student 28164,B
28165,Student 28165,B
28166,Student 28166,B
28167,Student 28167,A
28168,Student 28168,A
28169,Student 28169,C
28170,Student 28170,C
28171,Student 28171,C
28172,Student 28172,B
28173,Student 28173,A
28174,Student 28174,C
28175,Student 28175,B
28176,Student 28176,D
28177,Student 28177,D
28178,Student 28178,A
28179,Student 28179,D
28180,Student 28180,C
28181,Student 28181,A
28182,Student 28182,A
28183,Student 28183,A
28184,Student 28184,B
28185,Student 28185,B
28186,Student 28186,A
28187,Student 28187,B
28188,Student 28188,C
28189,Student 28189,B
28190,Student 28190,B
28191,Student 28191,B
28192,Student 28192,B
28193,Student 28193,B
28194,Student 28194,D
28195,Student 28195,D
28196,Student 28196,D
28197,Student 28197,C
28198,Student 28198,B
28199,Student 28199,B
28200,Student 28200,D
28201,Student 28201,B
28202,Student 28202,C
28203,Student 28203,D
28204,Student 28204,D
28205,Student 28205,D
28206,Student 28206,B
28207,Student 28207,C
28208,Student 28208,C
28209,Student 28209,A
28210,Student 28210,B
28211,Student 28211,C
28212,Student 28212,B
28213,Student 28213,B
28214,Student 28214,D
28215,Student 28215,C
28216,Student 28216,A
28217,Student 28217,D
28218,Student 28218,D
28219,Student 28219,C
28220,Student 28220,D
28221,Student 28221,C
28222,Student 28222,C
28223,Student 28223,C
28224,Student 28224,A
28225,Student 28225,B
28226,Student 28226,A
28227,Student 28227,A
28228,Student 28228,D
28229,Student 28229,C
28230,Student 28230,D
28231,Student 28231,B
28232,Student 28232,C
28233,Student 28233,A
28234,Student 28234,A
28235,Student 28235,B
28236,Student 28236,A
28237,Student 28237,C
28238,Student 28238,B
28239,Student 28239,C
28240,Student 28240,A
28241,Student 28241,B
28242,Student 28242,A
28243,Student 28243,C
28244,Student 28244,B
28245,Student 28245,C
28246,Student 28246,B
28247,Student 28247,D
28248,Student 28248,B
28249,Student 28249,A
28250,Student 28250,B
28251,Student 28251,A
28252,Student 28252,A
28253,Student 28253,D
28254,Student 28254,D
28255,Student 28255,A
28256,Student 28256,B
28257,Student 28257,B
28258,Student 28258,C
28259,Student 28259,D
28260,Student 28260,D
28261,Student 28261,D
28262,Student 28262,C
28263,Student 28263,A
28264,Student 28264,B
28265,Student 28265,B
28266,Student 28266,C
28267,Student 28267,B
28268,Student 28268,A
28269,Student 28269,C
28270,Student 28270,A
28271,Student 28271,C
28272,Student 28272,B
28273,Student 28273,C
28274,Student 28274,D
28275,Student 28275,A
28276,Student 28276,C
28277,Student 28277,D
28278,Student 28278,D
28279,Student 28279,B
28280,Student 28280,D
28281,Student 28281,B
28282,Student 28282,C
28283,Student 28283,B
28284,Student 28284,C
28285,Student 28285,C
28286,Student 28286,C
28287,Student 28287,D
28288,Student 28288,A
28289,Student 28289,D
28290,Student 28290,A
28291,Student 28291,C
28292,Student 28292,B
28293,Student 28293,B
28294,Student 28294,D
28295,Student 28295,A
28296,Student 28296,D
28297,Student 28297,C
28298,Student 28298,B
28299,Student 28299,C
28300,Student 28300,D
28301,Student 28301,A
28302,Student 28302,A
28303,Student 28303,A
28304,Student 28304,B
28305,Student 28305,C
28306,Student 28306,C
28307,Student 28307,A
28308,Student 28308,B
28309,Student 28309,D
28310,Student 28310,C
28311,Student 28311,D
28312,Student 28312,C
28313,Student 28313,A
28314,Student 28314,C
28315,Student 28315,B
28316,Student 28316,A
28317,Student 28317,B
28318,Student 28318,C
28319,Student 28319,A
28320,Student 28320,D
28321,Student 28321,C
28322,Student 28322,C
28323,Student 28323,D
28324,Student 28324,C
28325,Student 28325,C
28326,Student 28326,B
28327,Student 28327,D
28328,Student 28328,A
28329,Student 28329,A
28330,Student 28330,D
28331,Student 28331,D
28332,Student 28332,C
28333,Student 28333,B
28334,Student 28334,A
28335,Student 28335,B
28336,Student 28336,D
28337,Student 28337,C
28338,Student 28338,D
28339,Student 28339,C
28340,Student 28340,B
28341,Student 28341,A
28342,Student 28342,B
28343,Student 28343,C
28344,Student 28344,A
28345,Student 28345,A
28346,Student 28346,A
28347,Student 28347,C
28348,Student 28348,A
28349,Student 28349,C
28350,Student 28350,D
28351,Student 28351,A
28352,Student 28352,A
28353,Student 28353,D
28354,Student 28354,D
28355,Student 28355,C
28356,Student 28356,C
28357,Student 28357,D
28358,Student 28358,B
28359,Student 28359,C
28360,Student 28360,D
28361,Student 28361,B
28362,Student 28362,C
28363,Student 28363,A
28364,Student 28364,A
28365,Student 28365,A
28366,Student 28366,B
28367,Student 28367,A
28368,Student 28368,B
28369,Student 28369,C
28370,Student 28370,B
28371,Student 28371,B
28372,Student 28372,D
28373,Student 28373,D
28374,Student 28374,A
28375,Student 28375,B
28376,Student 28376,D
28377,Student 28377,B
28378,Student 28378,A
28379,Student 28379,A
28380,Student 28380,B
28381,Student 28381,A
28382,Student 28382,B
28383,Student 28383,D
28384,Student 28384,A
28385,Student 28385,B
28386,Student 28386,B
28387,Student 28387,A
28388,Student 28388,D
28389,Student 28389,D
28390,Student 28390,C
28391,Student 28391,B
28392,Student 28392,A
28393,Student 28393,A
28394,Student 28394,C
28395,Student 28395,B
28396,Student 28396,B
28397,Student 28397,B
28398,Student 28398,B
28399,Student 28399,D
28400,Student 28400,A
28401,Student 28401,B
28402,Student 28402,A
28403,Student 28403,D
28404,Student 28404,B
28405,Student 28405,D
28406,Student 28406,C
28407,Student 28407,A
28408,Student 28408,C
28409,Student 28409,B
28410,Student 28410,A
28411,Student 28411,B
28412,Student 28412,B
28413,Student 28413,B
28414,Student 28414,D
28415,Student 28415,B
28416,Student 28416,D
28417,Student 28417,D
28418,Student 28418,C
28419,Student 28419,D
28420,Student 28420,B
28421,Student 28421,C
28422,Student 28422,D
28423,Student 28423,C
28424,Student 28424,B
28425,Student 28425,D
28426,Student 28426,D
28427,Student 28427,A
28428,Student 28428,B
28429,Student 28429,D
28430,Student 28430,A
28431,Student 28431,D
28432,Student 28432,D
28433,Student 28433,B
28434,Student 28434,A
28435,Student 28435,C
28436,Student 28436,D
28437,Student 28437,C
28438,Student 28438,C
28439,Student 28439,C
28440,Student 28440,A
28441,Student 28441,A
28442,Student 28442,D
28443,Student 28443,A
28444,Student 28444,D
28445,Student 28445,A
28446,Student 28446,D
28447,Student 28447,C
28448,Student 28448,C
28449,Student 28449,C
28450,Student 28450,B
28451,Student 28451,D
28452,Student 28452,B
28453,Student 28453,D
28454,Student 28454,A
28455,Student 28455,C
28456,Student 28456,B
28457,Student 28457,A
28458,Student 28458,B
28459,Student 28459,D
28460,Student 28460,A
28461,Student 28461,D
28462,Student 28462,B
28463,Student 28463,B
28464,Student 28464,A
28465,Student 28465,B
28466,Student 28466,B
28467,Student 28467,D
28468,Student 28468,D
28469,Student 28469,C
28470,Student 28470,B
28471,Student 28471,A
28472,Student 28472,B
28473,Student 28473,B
28474,Student 28474,A
28475,Student 28475,C
28476,Student 28476,C
28477,Student 28477,A
28478,Student 28478,A
28479,Student 28479,C
28480,Student 28480,D
28481,Student 28481,D
28482,Student 28482,C
28483,Student 28483,D
28484,Student 28484,D
28485,Student 28485,C
28486,Student 28486,D
28487,Student 28487,C
28488,Student 28488,B
28489,Student 28489,A
28490,Student 28490,A
28491,Student 28491,C
28492,Student 28492,A
28493,Student 28493,D
28494,Student 28494,A
28495,Student 28495,D
28496,Student 28496,B
28497,Student 28497,A
28498,Student 28498,A
28499,Student 28499,C
28500,Student 28500,D
28501,Student 28501,C
28502,Student 28502,D
28503,Student 28503,C
28504,Student 28504,C
28505,Student 28505,B
28506,Student 28506,A
28507,Student 28507,A
28508,Student 28508,C
28509,Student 28509,A
28510,Student 28510,D
28511,Student 28511,A
28512,Student 28512,D
28513,Student 28513,B
28514,Student 28514,D
28515,Student 28515,D
28516,Student 28516,D
28517,Student 28517,D
28518,Student 28518,C
28519,Student 28519,D
28520,Student 28520,C
28521,Student 28521,A
28522,Student 28522,C
28523,Student 28523,D
28524,Student 28524,D
28525,Student 28525,C
28526,Student 28526,B
28527,Student 28527,C
28528,Student 28528,B
28529,Student 28529,C
28530,Student 28530,A
28531,Student 28531,C
28532,Student 28532,B
28533,Student 28533,D
28534,Student 28534,A
28535,Student 28535,C
28536,Student 28536,A
28537,Student 28537,A
28538,Student 28538,B
28539,Student 28539,D
28540,Student 28540,B
28541,Student 28541,A
28542,Student 28542,C
28543,Student 28543,D
28544,Student 28544,D
28545,Student 28545,D
28546,Student 28546,A
28547,Student 28547,C
28548,Student 28548,C
28549,Student 28549,D
28550,Student 28550,D
28551,Student 28551,B
28552,Student 28552,C
28553,Student 28553,A
28554,Student 28554,C
28555,Student 28555,D
28556,Student 28556,A
28557,Student 28557,B
28558,Student 28558,C
28559,Student 28559,B
28560,Student 28560,C
28561,Student 28561,B
28562,Student 28562,D
28563,Student 28563,A
28564,Student 28564,B
28565,Student 28565,C
28566,Student 28566,B
28567,Student 28567,B
28568,Student 28568,A
28569,Student 28569,D
28570,Student 28570,B
28571,Student 28571,A
28572,Student 28572,B
28573,Student 28573,A
28574,Student 28574,A
28575,Student 28575,B
28576,Student 28576,A
28577,Student 28577,B
28578,Student 28578,A
28579,Student 28579,A
28580,Student 28580,C
28581,Student 28581,D
28582,Student 28582,A
28583,Student 28583,B
28584,Student 28584,C
28585,Student 28585,C
28586,Student 28586,C
28587,Student 28587,D
28588,Student 28588,B
28589,Student 28589,C
28590,Student 28590,A
28591,Student 28591,A
28592,Student 28592,D
