Student_ID,Fee_Amount,Paid_Status
21993,674,Paid
21994,855,Late
21995,254,Late
21996,539,Late
21997,240,Paid
21998,194,Paid
21999,153,Late
22000,450,Late
22001,738,Paid
22002,366,Paid
22003,732,Late
22004,398,Paid
22005,292,Late
22006,938,Paid
22007,730,Late
22008,105,Paid
22009,896,Late
22010,133,Paid
22011,750,Paid
22012,620,Paid
22013,776,Paid
22014,410,Late
22015,578,Paid
22016,150,Paid
22017,772,Late
22018,542,Paid
22019,962,Late
22020,252,Late
22021,833,Paid
22022,794,Paid
22023,520,Paid
22024,299,Late
22025,714,Late
22026,806,Late
22027,404,Late
22028,777,Paid
22029,475,Paid
22030,885,Late
22031,384,Paid
22032,373,Paid
22033,187,Paid
22034,745,Paid
22035,564,Paid
22036,499,Late
22037,132,Paid
22038,969,Late
22039,564,Late
22040,965,Late
22041,689,Paid
22042,884,Paid
22043,797,Late
22044,105,Paid
22045,919,Paid
22046,750,Late
22047,232,Late
22048,406,Paid
22049,992,Paid
22050,234,Late
22051,847,Late
22052,225,Late
22053,487,Late
22054,847,Late
22055,252,Late
22056,642,Late
22057,480,Late
22058,651,Late
22059,579,Late
22060,989,Paid
22061,188,Late
22062,828,Paid
22063,766,Paid
22064,190,Paid
22065,338,Late
22066,272,Late
22067,351,Paid
22068,637,Late
22069,968,Late
22070,687,Late
22071,616,Late
22072,146,Paid
22073,360,Late
22074,359,Paid
22075,657,Paid
22076,301,Late
22077,402,Late
22078,616,Paid
22079,515,Late
22080,966,Paid
22081,863,Paid
22082,156,Late
22083,832,Late
22084,759,Paid
22085,570,Paid
22086,462,Late
22087,833,Late
22088,906,Paid
22089,548,Paid
22090,263,Paid
22091,715,Late
22092,367,Late
22093,494,Late
22094,493,Late
22095,949,Late
22096,590,Paid
22097,176,Late
22098,738,Paid
22099,852,Paid
22100,360,Late
22101,750,Paid
22102,702,Late
22103,211,Paid
22104,555,Late
22105,373,Paid
22106,804,Paid
22107,425,Paid
22108,466,Late
22109,143,Paid
22110,682,Paid
22111,197,Late
22112,274,Late
22113,681,Paid
22114,677,Paid
22115,364,Paid
22116,601,Late
22117,764,Paid
22118,377,Paid
22119,679,Paid
22120,197,Late
22121,274,Late
22122,147,Paid
22123,585,Late
22124,475,Late
22125,580,Late
22126,455,Paid
22127,112,Paid
22128,864,Late
22129,896,Late
22130,338,Paid
22131,456,Late
22132,260,Late
22133,879,Late
22134,358,Late
22135,786,Late
22136,761,Paid
22137,627,Paid
22138,376,Late
22139,845,Late
22140,803,Paid
22141,602,Late
22142,696,Paid
22143,899,Late
22144,586,Paid
22145,978,Paid
22146,528,Paid
22147,668,Paid
22148,493,Late
22149,927,Paid
22150,109,Paid
22151,636,Paid
22152,641,Paid
22153,760,Paid
22154,738,Paid
22155,675,Paid
22156,955,Paid
22157,347,Late
22158,595,Late
22159,979,Late
22160,541,Paid
22161,915,Late
22162,908,Late
22163,937,Late
22164,208,Late
22165,991,Late
22166,483,Late
22167,747,Paid
22168,204,Late
22169,237,Paid
22170,320,Late
22171,943,Paid
22172,188,Late
22173,374,Paid
22174,556,Late
22175,843,Late
22176,663,Late
22177,338,Late
22178,461,Paid
22179,276,Paid
22180,562,Late
22181,602,Paid
22182,840,Paid
22183,290,Paid
22184,233,Late
22185,762,Late
22186,461,Late
22187,236,Paid
22188,212,Paid
22189,312,Paid
22190,147,Paid
22191,852,Paid
22192,745,Paid
22193,688,Late
22194,711,Late
22195,712,Late
22196,598,Paid
22197,417,Paid
22198,247,Paid
22199,446,Late
22200,760,Late
22201,944,Late
22202,224,Paid
22203,178,Late
22204,884,Paid
22205,655,Paid
22206,660,Paid
22207,514,Paid
22208,125,Late
22209,992,Late
22210,643,Paid
22211,594,Late
22212,897,Paid
22213,891,Late
22214,205,Paid
22215,541,Paid
22216,294,Paid
22217,104,Paid
22218,834,Late
22219,203,Paid
22220,301,Paid
22221,170,Late
22222,738,Paid
22223,960,Paid
22224,249,Late
22225,192,Late
22226,502,Paid
22227,193,Paid
22228,610,Paid
22229,540,Paid
22230,995,Paid
22231,866,Late
22232,629,Paid
22233,110,Paid
22234,222,Late
22235,585,Late
22236,450,Paid
22237,230,Late
22238,246,Late
22239,976,Paid
22240,374,Late
22241,427,Late
22242,707,Late
22243,720,Late
22244,694,Late
22245,253,Paid
22246,254,Late
22247,922,Late
22248,990,Late
22249,352,Paid
22250,540,Late
22251,249,Paid
22252,611,Late
22253,390,Late
22254,542,Paid
22255,610,Paid
22256,247,Paid
22257,793,Late
22258,414,Paid
22259,172,Paid
22260,645,Late
22261,718,Late
22262,206,Paid
22263,429,Paid
22264,693,Paid
22265,574,Late
22266,482,Paid
22267,584,Late
22268,125,Paid
22269,657,Paid
22270,928,Paid
22271,337,Paid
22272,867,Paid
22273,183,Late
22274,544,Late
22275,825,Late
22276,243,Late
22277,504,Paid
22278,763,Paid
22279,689,Paid
22280,450,Paid
22281,886,Late
22282,362,Paid
22283,233,Paid
22284,802,Paid
22285,815,Paid
22286,415,Late
22287,477,Paid
22288,954,Paid
22289,782,Late
22290,401,Paid
22291,785,Paid
22292,408,Paid
22293,358,Paid
22294,635,Late
22295,697,Late
22296,937,Paid
22297,885,Paid
22298,289,Paid
22299,373,Paid
22300,540,Late
22301,819,Paid
22302,989,Paid
22303,335,Late
22304,364,Late
22305,146,Late
22306,921,Late
22307,216,Late
22308,691,Late
22309,626,Paid
22310,620,Paid
22311,555,Paid
22312,954,Paid
22313,422,Late
22314,679,Paid
22315,103,Paid
22316,100,Paid
22317,725,Paid
22318,577,Late
22319,195,Paid
22320,898,Late
22321,942,Late
22322,233,Late
22323,859,Paid
22324,966,Paid
22325,456,Paid
22326,838,Paid
22327,458,Paid
22328,394,Paid
22329,322,Late
22330,695,Paid
22331,434,Paid
22332,324,Late
22333,945,Paid
22334,541,Late
22335,102,Paid
22336,701,Late
22337,506,Late
22338,540,Paid
22339,179,Late
22340,180,Late
22341,784,Paid
22342,725,Paid
22343,405,Late
22344,245,Late
22345,858,Paid
22346,706,Paid
22347,438,Paid
22348,514,Paid
22349,830,Paid
22350,942,Late
22351,536,Late
22352,540,Paid
22353,312,Paid
22354,351,Late
22355,757,Paid
22356,428,Late
22357,320,Late
22358,375,Paid
22359,828,Paid
22360,802,Paid
22361,840,Paid
22362,989,Late
22363,809,Paid
22364,120,Paid
22365,407,Late
22366,273,Paid
22367,185,Late
22368,704,Late
22369,264,Late
22370,703,Paid
22371,605,Late
22372,441,Paid
22373,283,Paid
22374,971,Paid
22375,633,Late
22376,782,Paid
22377,631,Late
22378,445,Late
22379,664,Late
22380,233,Late
22381,761,Paid
22382,747,Late
22383,554,Paid
22384,519,Late
22385,197,Paid
22386,339,Late
22387,485,Late
22388,866,Late
22389,237,Paid
22390,732,Late
22391,900,Paid
22392,174,Paid
22393,702,Late
22394,128,Late
22395,858,Paid
22396,611,Paid
22397,897,Paid
22398,478,Paid
22399,126,Late
22400,578,Late
22401,405,Late
22402,614,Late
22403,422,Late
22404,806,Paid
22405,354,Paid
22406,368,Paid
22407,954,Late
22408,387,Late
22409,124,Paid
22410,852,Late
22411,455,Late
22412,123,Paid
22413,800,Late
22414,378,Paid
22415,883,Paid
22416,169,Paid
22417,603,Late
22418,141,Paid
22419,613,Paid
22420,771,Paid
22421,125,Paid
22422,275,Paid
22423,807,Late
22424,817,Late
22425,185,Late
22426,411,Late
22427,585,Late
22428,750,Late
22429,339,Paid
22430,635,Late
22431,249,Late
22432,523,Late
22433,909,Paid
22434,214,Late
22435,927,Paid
22436,382,Paid
22437,954,Paid
22438,830,Late
22439,733,Late
22440,368,Paid
22441,116,Late
22442,351,Paid
22443,779,Late
22444,437,Late
22445,442,Late
22446,798,Paid
22447,880,Paid
22448,925,Late
22449,980,Paid
22450,563,Late
22451,883,Late
22452,129,Late
22453,892,Paid
22454,472,Paid
22455,694,Late
22456,681,Paid
22457,925,Late
22458,735,Paid
22459,607,Paid
22460,640,Late
22461,586,Late
22462,808,Late
22463,911,Late
22464,747,Paid
22465,785,Late
22466,203,Paid
22467,198,Late
22468,781,Paid
22469,422,Late
22470,552,Paid
22471,330,Late
22472,530,Late
22473,551,Late
22474,139,Paid
22475,569,Late
22476,691,Paid
22477,191,Late
22478,345,Paid
22479,445,Paid
22480,252,Late
22481,815,Paid
22482,741,Late
22483,754,Late
22484,407,Paid
22485,167,Paid
22486,287,Paid
22487,304,Late
22488,483,Late
22489,285,Late
22490,125,Paid
22491,226,Late
22492,399,Late
22493,247,Paid
22494,835,Late
22495,728,Paid
22496,617,Paid
22497,765,Late
22498,592,Late
22499,561,Paid
22500,467,Paid
22501,961,Paid
22502,683,Late
22503,825,Paid
22504,317,Paid
22505,791,Paid
22506,915,Paid
22507,480,Late
22508,852,Paid
22509,386,Paid
22510,577,Paid
22511,646,Paid
22512,145,Late
22513,273,Paid
22514,732,Late
22515,300,Paid
22516,361,Late
22517,419,Late
22518,233,Paid
22519,541,Late
22520,193,Paid
22521,924,Paid
22522,360,Late
22523,569,Late
22524,863,Late
22525,442,Late
22526,198,Late
22527,156,Paid
22528,571,Paid
22529,400,Paid
22530,860,Paid
22531,749,Paid
22532,690,Late
22533,565,Paid
22534,533,Paid
22535,616,Paid
22536,978,Late
22537,141,Late
22538,325,Late
22539,303,Late
22540,369,Late
22541,467,Paid
22542,825,Paid
22543,126,Late
22544,215,Late
22545,578,Late
22546,688,Late
22547,173,Paid
22548,295,Paid
22549,797,Paid
22550,862,Late
22551,983,Paid
22552,827,Paid
22553,875,Paid
22554,333,Late
22555,947,Late
22556,917,Paid
22557,814,Late
22558,997,Paid
22559,908,Paid
22560,519,Late
22561,800,Paid
22562,905,Late
22563,705,Late
22564,520,Paid
22565,854,Late
22566,959,Late
22567,244,Late
22568,533,Paid
22569,970,Paid
22570,294,Paid
22571,823,Late
22572,170,Late
22573,243,Paid
22574,631,Paid
22575,284,Late
22576,419,Paid
22577,373,Paid
22578,240,Late
22579,540,Late
22580,526,Late
22581,388,Paid
22582,981,Late
22583,579,Paid
22584,669,Paid
22585,802,Late
22586,138,Late
22587,213,Late
22588,124,Paid
22589,399,Paid
22590,898,Paid
22591,332,Paid
22592,842,Paid
22593,613,Late
22594,280,Late
22595,920,Late
22596,794,Paid
22597,969,Paid
22598,551,Late
22599,789,Late
22600,699,Late
22601,763,Late
22602,858,Paid
22603,526,Paid
22604,781,Late
22605,381,Paid
22606,735,Paid
22607,365,Late
22608,735,Late
22609,807,Late
22610,648,Late
22611,978,Late
22612,258,Paid
22613,778,Late
22614,277,Late
22615,961,Late
22616,692,Paid
22617,146,Paid
22618,807,Paid
22619,872,Late
22620,300,Paid
22621,602,Late
22622,933,Paid
22623,953,Paid
22624,299,Paid
22625,473,Paid
22626,969,Late
22627,368,Paid
22628,328,Late
22629,306,Paid
22630,112,Paid
22631,329,Late
22632,311,Paid
22633,679,Late
22634,128,Paid
22635,704,Paid
22636,980,Late
22637,616,Late
22638,838,Paid
22639,608,Late
22640,382,Paid
22641,702,Paid
22642,266,Late
22643,132,Paid
22644,675,Paid
22645,907,Paid
22646,359,Late
22647,782,Paid
22648,210,Paid
22649,363,Late
22650,638,Paid
22651,690,Late
22652,688,Late
22653,244,Paid
22654,185,Paid
22655,549,Paid
22656,304,Late
22657,218,Late
22658,701,Late
22659,812,Paid
22660,178,Late
22661,161,Paid
22662,121,Paid
22663,786,Late
22664,250,Late
22665,381,Paid
22666,883,Late
22667,487,Paid
22668,230,Late
22669,1000,Paid
22670,684,Paid
22671,506,Paid
22672,583,Paid
22673,794,Late
22674,436,Late
22675,319,Late
22676,461,Late
22677,511,Paid
22678,140,Paid
22679,717,Paid
22680,486,Paid
22681,429,Late
22682,640,Late
22683,567,Paid
22684,910,Paid
22685,464,Late
22686,119,Paid
22687,698,Late
22688,372,Paid
22689,147,Late
22690,174,Paid
22691,337,Paid
22692,814,Paid
22693,836,Paid
22694,944,Paid
22695,419,Paid
22696,254,Paid
22697,854,Late
22698,856,Late
22699,280,Late
22700,416,Paid
22701,383,Late
22702,197,Late
22703,419,Paid
22704,499,Late
22705,907,Paid
22706,267,Late
22707,382,Paid
22708,757,Late
22709,193,Paid
22710,733,Paid
22711,244,Late
22712,760,Paid
22713,535,Late
22714,815,Late
22715,324,Late
22716,382,Paid
22717,290,Paid
22718,505,Paid
22719,947,Late
22720,811,Paid
22721,672,Paid
22722,158,Late
22723,812,Paid
22724,663,Paid
22725,115,Paid
22726,906,Late
22727,811,Late
22728,190,Paid
22729,891,Paid
22730,829,Paid
22731,386,Paid
22732,653,Late
22733,508,Late
22734,545,Late
22735,453,Late
22736,312,Paid
22737,424,Late
22738,801,Paid
22739,580,Late
22740,191,Paid
22741,756,Late
22742,806,Paid
22743,649,Paid
22744,987,Paid
22745,696,Late
22746,681,Late
22747,617,Paid
22748,369,Late
22749,734,Paid
22750,520,Late
22751,524,Paid
22752,244,Paid
22753,579,Paid
22754,995,Late
22755,297,Late
22756,729,Late
22757,923,Late
22758,869,Paid
22759,370,Paid
22760,709,Late
22761,959,Late
22762,191,Paid
22763,439,Paid
22764,948,Paid
22765,623,Paid
22766,252,Late
22767,423,Late
22768,483,Late
22769,241,Paid
22770,735,Paid
22771,974,Paid
22772,861,Paid
22773,639,Late
22774,291,Late
22775,399,Late
22776,948,Paid
22777,645,Paid
22778,722,Late
22779,634,Paid
22780,236,Late
22781,973,Paid
22782,978,Paid
22783,425,Paid
22784,909,Paid
22785,359,Paid
22786,499,Late
22787,827,Paid
22788,151,Paid
22789,491,Late
22790,859,Paid
22791,406,Late
22792,174,Late
22793,109,Late
22794,594,Late
22795,670,Late
22796,852,Late
22797,333,Paid
22798,821,Paid
22799,327,Paid
22800,223,Late
22801,684,Late
22802,594,Paid
22803,574,Late
22804,675,Late
22805,877,Late
22806,189,Late
22807,810,Late
22808,308,Paid
22809,285,Paid
22810,644,Late
22811,689,Paid
22812,798,Late
22813,538,Paid
22814,307,Late
22815,404,Late
22816,927,Paid
22817,397,Paid
22818,738,Paid
22819,604,Paid
22820,444,Late
22821,846,Paid
22822,279,Late
22823,808,Paid
22824,652,Late
22825,602,Late
22826,218,Late
22827,158,Late
22828,592,Late
22829,583,Paid
22830,165,Late
22831,593,Late
22832,949,Paid
22833,929,Paid
22834,850,Paid
22835,334,Late
22836,413,Paid
22837,404,Late
22838,712,Paid
22839,790,Late
22840,128,Paid
22841,422,Late
22842,693,Late
22843,251,Late
22844,455,Paid
22845,525,Paid
22846,379,Paid
22847,155,Paid
22848,572,Late
22849,873,Late
22850,363,Paid
22851,798,Paid
22852,260,Late
22853,801,Late
22854,781,Paid
22855,691,Paid
22856,883,Late
22857,557,Paid
22858,622,Paid
22859,719,Paid
22860,690,Late
22861,539,Late
22862,763,Paid
22863,204,Late
22864,425,Paid
22865,978,Paid
22866,340,Late
22867,668,Paid
22868,232,Late
22869,191,Paid
22870,153,Late
22871,679,Paid
22872,436,Late
22873,750,Late
22874,395,Paid
22875,783,Paid
22876,125,Late
22877,974,Paid
22878,788,Late
22879,686,Paid
22880,904,Paid
22881,294,Paid
22882,343,Late
22883,290,Paid
22884,636,Paid
22885,534,Paid
22886,863,Paid
22887,464,Late
22888,563,Paid
22889,416,Late
22890,134,Paid
22891,348,Paid
22892,515,Late
22893,155,Paid
22894,530,Late
22895,219,Paid
22896,734,Paid
22897,542,Paid
22898,192,Late
22899,143,Paid
22900,463,Paid
22901,257,Late
22902,302,Paid
22903,558,Late
22904,943,Late
22905,627,Late
22906,147,Paid
22907,668,Late
22908,110,Paid
22909,503,Paid
22910,488,Late
22911,970,Late
22912,189,Paid
22913,295,Late
22914,546,Late
22915,536,Late
22916,878,Paid
22917,662,Paid
22918,944,Paid
22919,415,Paid
22920,247,Late
22921,722,Paid
22922,824,Paid
22923,527,Paid
22924,767,Paid
22925,422,Late
22926,807,Paid
22927,175,Late
22928,134,Paid
22929,169,Paid
22930,930,Paid
22931,964,Paid
22932,707,Late
22933,238,Paid
22934,648,Late
22935,293,Paid
22936,878,Late
22937,296,Paid
22938,846,Paid
22939,908,Late
22940,715,Late
22941,815,Late
22942,906,Paid
22943,174,Late
22944,701,Paid
22945,454,Late
22946,820,Late
22947,822,Paid
22948,970,Paid
22949,272,Paid
22950,388,Paid
22951,920,Late
22952,461,Late
22953,191,Late
22954,658,Late
22955,757,Late
22956,146,Paid
22957,701,Paid
22958,150,Late
22959,533,Late
22960,803,Paid
22961,334,Paid
22962,179,Late
22963,936,Paid
22964,349,Late
22965,856,Paid
22966,904,Late
22967,258,Late
22968,361,Paid
22969,925,Late
22970,636,Late
22971,692,Paid
22972,913,Paid
22973,414,Late
22974,114,Late
22975,112,Paid
22976,922,Paid
22977,853,Paid
22978,896,Late
22979,127,Late
22980,718,Late
22981,283,Paid
22982,866,Late
22983,458,Late
22984,654,Late
22985,978,Late
22986,375,Paid
22987,818,Paid
22988,688,Paid
22989,804,Paid
22990,378,Paid
22991,788,Paid
22992,135,Late
22993,172,Paid
22994,427,Late
22995,470,Late
22996,573,Paid
22997,481,Late
22998,930,Late
22999,570,Late
23000,744,Paid
23001,591,Paid
23002,829,Paid
23003,896,Late
23004,677,Paid
23005,153,Paid
23006,777,Late
23007,149,Paid
23008,927,Paid
23009,452,Paid
23010,493,Paid
23011,395,Late
23012,173,Paid
23013,310,Paid
23014,172,Paid
23015,869,Late
23016,508,Late
23017,165,Paid
23018,306,Late
23019,256,Paid
23020,733,Late
23021,965,Late
23022,816,Late
23023,468,Paid
23024,723,Late
23025,680,Paid
23026,836,Paid
23027,381,Paid
23028,378,Late
23029,176,Paid
23030,426,Late
23031,675,Paid
23032,503,Paid
23033,315,Late
23034,926,Paid
23035,137,Late
23036,381,Late
23037,463,Paid
23038,603,Paid
23039,632,Late
23040,526,Paid
23041,248,Late
23042,330,Paid
23043,390,Paid
23044,939,Late
23045,681,Paid
23046,123,Paid
23047,467,Paid
23048,352,Paid
23049,425,Paid
23050,951,Late
23051,110,Paid
23052,949,Late
23053,440,Late
23054,526,Paid
23055,862,Paid
23056,387,Late
23057,101,Paid
23058,981,Paid
23059,483,Paid
23060,557,Paid
23061,813,Late
23062,719,Late
23063,333,Late
23064,448,Late
23065,915,Late
23066,101,Late
23067,709,Paid
23068,746,Paid
23069,177,Paid
23070,818,Late
23071,299,Late
23072,563,Late
23073,236,Late
23074,202,Late
23075,559,Paid
23076,579,Paid
23077,283,Paid
23078,305,Late
23079,337,Late
23080,189,Late
23081,166,Paid
23082,975,Paid
23083,729,Late
23084,275,Late
23085,318,Paid
23086,179,Paid
23087,981,Late
23088,296,Paid
23089,841,Late
23090,580,Late
23091,308,Late
23092,584,Paid
23093,705,Late
23094,423,Paid
23095,350,Paid
23096,328,Late
23097,241,Late
23098,750,Late
23099,881,Paid
23100,277,Paid
23101,257,Late
23102,743,Paid
23103,331,Paid
23104,165,Paid
23105,572,Late
23106,825,Late
23107,385,Paid
23108,578,Late
23109,332,Paid
23110,557,Paid
23111,496,Paid
23112,182,Late
23113,246,Late
23114,814,Paid
23115,527,Late
23116,758,Late
23117,498,Late
23118,251,Late
23119,598,Late
23120,516,Paid
23121,579,Late
23122,898,Paid
23123,498,Paid
23124,347,Late
23125,337,Late
23126,534,Paid
23127,974,Paid
23128,225,Late
23129,147,Paid
23130,442,Paid
23131,922,Paid
23132,896,Paid
23133,797,Late
23134,700,Paid
23135,190,Late
23136,420,Late
23137,256,Paid
23138,883,Paid
23139,595,Paid
23140,610,Paid
23141,339,Paid
23142,406,Paid
23143,327,Paid
23144,692,Paid
23145,839,Paid
23146,681,Late
23147,927,Paid
23148,856,Paid
23149,808,Late
23150,261,Late
23151,830,Late
23152,940,Late
23153,760,Late
23154,965,Paid
23155,492,Late
23156,667,Paid
23157,863,Paid
23158,922,Late
23159,530,Paid
23160,168,Paid
23161,791,Paid
23162,194,Paid
23163,320,Paid
23164,296,Paid
23165,459,Late
23166,255,Paid
23167,609,Late
23168,611,Late
23169,109,Late
23170,950,Paid
23171,968,Late
23172,125,Paid
23173,870,Late
23174,895,Late
23175,347,Paid
23176,823,Late
23177,686,Late
23178,308,Paid
23179,196,Paid
23180,778,Paid
23181,303,Paid
23182,903,Paid
23183,897,Paid
23184,393,Paid
23185,762,Paid
23186,911,Late
23187,561,Paid
23188,859,Paid
23189,509,Paid
23190,403,Late
23191,396,Late
23192,915,Paid
23193,303,Late
23194,689,Paid
23195,937,Late
23196,855,Paid
23197,525,Paid
23198,613,Late
23199,350,Late
23200,375,Paid
23201,281,Paid
23202,888,Paid
23203,580,Paid
23204,636,Paid
23205,938,Paid
23206,209,Late
23207,750,Paid
23208,300,Paid
23209,989,Late
23210,575,Late
23211,954,Late
23212,587,Paid
23213,600,Paid
23214,576,Late
23215,981,Paid
23216,590,Paid
23217,508,Late
23218,813,Late
23219,353,Late
23220,776,Late
23221,214,Late
23222,475,Late
23223,343,Late
23224,942,Paid
23225,203,Paid
23226,569,Paid
23227,236,Late
23228,442,Paid
23229,708,Late
23230,519,Paid
23231,357,Late
23232,277,Late
23233,839,Late
23234,321,Late
23235,538,Paid
23236,103,Paid
23237,233,Late
23238,810,Paid
23239,906,Paid
23240,742,Late
23241,614,Paid
23242,421,Paid
23243,876,Paid
23244,446,Paid
23245,735,Paid
23246,610,Paid
23247,482,Paid
23248,980,Late
23249,710,Paid
23250,990,Paid
23251,889,Paid
23252,641,Paid
23253,385,Paid
23254,431,Late
23255,743,Paid
23256,130,Late
23257,621,Paid
23258,254,Paid
23259,760,Late
23260,141,Paid
23261,168,Late
23262,597,Late
23263,265,Paid
23264,293,Paid
23265,952,Paid
23266,624,Late
23267,749,Paid
23268,888,Paid
23269,423,Paid
23270,754,Late
23271,645,Paid
23272,321,Late
23273,843,Paid
23274,875,Late
23275,411,Paid
23276,972,Late
23277,103,Late
23278,560,Late
23279,196,Late
23280,244,Paid
23281,617,Paid
23282,467,Late
23283,760,Paid
23284,933,Paid
23285,220,Late
23286,256,Late
23287,596,Late
23288,826,Paid
23289,578,Paid
23290,804,Late
23291,661,Paid
23292,130,Paid
23293,290,Late
23294,649,Late
23295,511,Paid
23296,897,Paid
23297,591,Paid
23298,400,Late
23299,592,Late
23300,743,Late
23301,441,Paid
23302,133,Late
23303,119,Late
23304,464,Paid
23305,956,Late
23306,821,Late
23307,183,Paid
23308,723,Paid
23309,967,Paid
23310,588,Late
23311,430,Paid
23312,199,Late
23313,832,Late
23314,353,Paid
23315,543,Paid
23316,667,Late
23317,868,Late
23318,326,Late
23319,221,Paid
23320,262,Late
23321,599,Late
23322,241,Late
23323,134,Late
23324,487,Late
23325,172,Paid
23326,350,Paid
23327,619,Late
23328,896,Paid
23329,777,Late
23330,200,Paid
23331,936,Late
23332,652,Paid
23333,780,Late
23334,789,Paid
23335,356,Paid
23336,718,Late
23337,316,Late
23338,337,Late
23339,956,Paid
23340,230,Paid
23341,601,Late
23342,572,Late
23343,681,Late
23344,989,Late
23345,621,Paid
